student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_year,placement_status,package_lpa,company_name,has_internship,has_certification,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,student_intervention,intervention_priority,eligible_for_shortlist
9377,Male,21,BE,Data Science,6.61,0,1,3,6,3,2,Yes,Yes,2023,Placed,9.06,Capgemini,1,1,9,66.10000000000001,13.04,5.3,Low,Raise CGPA above 7.0; Strengthen communication skills,Track,1
9378,Male,22,BE,Electrical Engineering,5.77,1,1,0,7,8,5,Yes,No,2024,Placed,9.74,Cognizant,1,0,15,52.699999999999996,14.81,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Add one industry certification,Track,0
9379,Male,20,BE,Artificial Intelligence,7.4,2,3,0,9,6,5,Yes,No,2019,Placed,12.61,Microsoft,1,0,15,64.0,17.96,0.0,Low,Clear backlogs early; Add one industry certification,Track,0
9380,Female,20,BCA,Artificial Intelligence,5.86,1,3,5,3,7,0,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,10,53.6,14.84,9.8,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9381,Female,21,BE,Information Technology,6.27,2,2,1,7,6,3,Yes,Yes,2021,Placed,9.91,Cognizant,1,1,13,52.699999999999996,13.11,10.4,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
9382,Male,22,BSc,Electrical Engineering,8.07,3,1,2,7,5,2,Yes,Yes,2022,Not Placed,0.0,Unplaced,1,1,12,65.7,9.53,24.6,Low,Clear backlogs early; Strengthen communication skills,Track,0
9383,Female,23,BSc,Data Science,8.05,3,2,3,8,5,1,Yes,Yes,2023,Placed,11.6,Cognizant,1,1,13,65.5,11.52,14.7,Low,Clear backlogs early; Strengthen communication skills; Build more portfolio projects,Track,0
9384,Female,24,BE,Mechanical Engineering,5.69,0,3,5,5,5,2,Yes,Yes,2024,Placed,9.34,Accenture,1,1,10,56.900000000000006,18.68,0.0,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Strengthen communication skills,Track,0
9385,Male,20,BSc,Computer Science,7.4,1,3,5,3,5,2,Yes,Yes,2019,Placed,11.54,Accenture,1,1,8,69.0,17.06,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
9386,Male,22,BTech,Mechanical Engineering,7.78,1,1,0,2,7,0,Yes,No,2020,Placed,6.89,Tech Mahindra,1,0,9,72.8,7.21,28.3,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9387,Female,22,BCA,Data Science,6.65,3,2,1,4,5,1,Yes,Yes,2021,Placed,8.36,Infosys,1,1,9,51.5,7.76,43.1,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
9388,Female,21,BCA,Information Technology,9.25,1,0,5,8,9,5,No,Yes,2022,Placed,15.48,Adobe,0,1,17,87.5,19.0,0.0,Low,Clear backlogs early; Complete an internship,Track,0
9389,Female,24,BE,Computer Science,6.19,2,2,3,5,8,5,Yes,Yes,2023,Placed,10.06,Accenture,1,1,13,51.900000000000006,17.08,0.9,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9390,Male,20,BTech,Mechanical Engineering,6.59,3,0,4,1,8,0,No,Yes,2024,Not Placed,0.0,Unplaced,0,1,9,50.900000000000006,4.94,60.5,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
9391,Male,23,BE,Electrical Engineering,6.18,0,1,4,3,6,2,Yes,Yes,2019,Placed,8.46,Accenture,1,1,9,61.8,13.67,8.9,Low,Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9392,Male,21,BE,Electrical Engineering,6.0,0,3,1,5,9,3,Yes,Yes,2020,Placed,10.65,Capgemini,1,1,14,60.0,18.4,0.0,Low,Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9393,Male,20,BSc,Computer Science,9.28,3,1,3,6,6,5,Yes,Yes,2021,Placed,14.16,Microsoft,1,1,12,77.8,14.41,4.3,Low,Clear backlogs early,Track,0
9394,Female,20,BCA,Computer Science,6.69,3,3,2,2,6,0,Yes,Yes,2022,Not Placed,0.0,Unplaced,1,1,8,51.900000000000006,8.98,41.9,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
9395,Male,22,BTech,Computer Science,8.61,0,1,1,8,7,2,Yes,Yes,2023,Placed,11.84,Accenture,1,1,15,86.1,14.64,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
9396,Male,24,BSc,Artificial Intelligence,7.34,2,0,5,7,8,3,No,Yes,2024,Placed,9.8,Cognizant,0,1,15,63.400000000000006,13.54,6.0,Low,Clear backlogs early; Complete an internship,Track,0
9397,Female,23,BCA,Data Science,8.23,1,1,5,7,7,5,Yes,Yes,2019,Placed,13.56,Amazon,1,1,14,77.30000000000001,19.39,0.0,Low,Clear backlogs early,Track,0
9398,Female,24,BCA,Electrical Engineering,9.49,3,2,2,7,6,5,Yes,Yes,2020,Placed,13.95,Meta,1,1,13,79.9,16.1,0.0,Low,Clear backlogs early,Track,0
9399,Female,22,BE,Electrical Engineering,9.13,3,2,0,5,6,3,Yes,No,2021,Placed,11.6,Accenture,1,0,11,76.30000000000001,11.15,15.2,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
9400,Male,23,BTech,Data Science,5.8,2,0,2,2,7,2,No,Yes,2022,Not Placed,0.0,Unplaced,0,1,9,48.0,6.92,48.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
9401,Female,23,BE,Information Technology,9.13,0,2,1,8,8,1,Yes,Yes,2023,Placed,12.73,Amazon,1,1,16,91.30000000000001,16.05,0.0,Low,Build more portfolio projects,Track,1
9402,Female,21,BSc,Electrical Engineering,7.44,3,0,3,3,6,5,No,Yes,2024,Placed,9.75,Infosys,0,1,9,59.400000000000006,10.48,35.4,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
9403,Male,23,BE,Mechanical Engineering,7.01,2,0,2,3,4,3,No,Yes,2019,Not Placed,0.0,Unplaced,0,1,7,60.099999999999994,7.8,41.9,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
9404,Male,20,BE,Information Technology,8.39,3,3,0,2,6,0,Yes,No,2020,Placed,7.97,Accenture,1,0,8,68.9,8.06,35.7,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
9405,Female,24,BCA,Mechanical Engineering,9.59,2,3,3,2,7,0,Yes,Yes,2021,Placed,9.8,Infosys,1,1,9,85.9,12.84,7.5,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9406,Male,24,BCA,Computer Science,5.9,2,1,4,2,9,2,Yes,Yes,2022,Placed,6.74,TCS,1,1,11,49.0,11.36,29.6,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9407,Female,21,BSc,Electrical Engineering,8.8,0,3,4,6,5,2,Yes,Yes,2023,Placed,12.96,Amazon,1,1,11,88.0,19.52,0.0,Low,Strengthen communication skills,Track,1
9408,Female,23,BCA,Mechanical Engineering,6.38,1,0,3,8,6,2,No,Yes,2024,Not Placed,0.0,Unplaced,0,1,14,58.8,11.45,9.7,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
9409,Male,22,BCA,Mechanical Engineering,7.13,0,3,5,3,6,3,Yes,Yes,2019,Placed,11.79,Infosys,1,1,9,71.3,20.05,0.0,Low,Improve DSA and coding practice,Track,1
9410,Female,20,BCA,Computer Science,9.26,2,2,5,6,9,3,Yes,Yes,2020,Placed,13.69,Adobe,1,1,15,82.6,18.3,0.0,Low,Clear backlogs early,Track,0
9411,Male,21,BE,Information Technology,7.85,1,2,1,3,6,1,Yes,Yes,2021,Placed,8.64,Capgemini,1,1,9,73.5,11.24,12.9,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9412,Male,23,BTech,Mechanical Engineering,5.79,1,1,2,9,5,5,Yes,Yes,2022,Placed,11.04,Capgemini,1,1,14,52.9,16.02,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
9413,Male,22,BSc,Electrical Engineering,7.68,0,0,2,1,7,0,No,Yes,2023,Placed,5.95,Tech Mahindra,0,1,8,76.8,7.87,24.9,Low,Complete an internship; Improve DSA and coding practice; Build more portfolio projects,Track,1
9414,Female,23,BE,Information Technology,8.9,0,1,5,7,6,1,Yes,Yes,2024,Placed,12.47,Meta,1,1,13,89.0,15.96,0.0,Low,Build more portfolio projects,Track,1
9415,Male,21,BSc,Information Technology,7.77,3,1,3,8,5,5,Yes,Yes,2019,Placed,12.16,Meta,1,1,13,62.69999999999999,14.21,8.4,Low,Clear backlogs early; Strengthen communication skills,Track,0
9416,Male,22,BE,Data Science,6.22,1,3,2,9,5,3,Yes,Yes,2020,Placed,12.63,Meta,1,1,14,57.199999999999996,17.79,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
9417,Female,22,BSc,Electrical Engineering,7.41,2,1,4,5,9,5,Yes,Yes,2021,Placed,11.87,Infosys,1,1,14,64.1,16.76,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
9418,Female,22,BCA,Electrical Engineering,9.47,3,3,3,6,7,1,Yes,Yes,2022,Placed,12.66,Microsoft,1,1,13,79.7,14.09,0.2,Low,Clear backlogs early; Build more portfolio projects,Track,0
9419,Female,22,BSc,Computer Science,8.33,3,3,5,5,7,3,Yes,Yes,2023,Placed,14.59,Microsoft,1,1,12,68.3,17.23,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
9420,Female,23,BTech,Computer Science,8.64,3,1,2,10,6,5,Yes,Yes,2024,Placed,14.79,Microsoft,1,1,16,71.4,14.96,0.0,Low,Clear backlogs early,Track,0
9421,Male,22,BSc,Artificial Intelligence,8.88,3,1,0,5,7,4,Yes,No,2019,Placed,10.93,Infosys,1,0,12,73.80000000000001,10.65,17.7,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
9422,Male,23,BTech,Electrical Engineering,5.89,0,0,5,7,7,5,No,Yes,2020,Placed,11.01,Cognizant,0,1,14,58.9,17.96,0.0,Low,Raise CGPA above 7.0; Complete an internship,Track,0
9423,Male,22,BSc,Information Technology,8.0,1,3,5,4,7,1,Yes,Yes,2021,Placed,11.02,Capgemini,1,1,11,75.0,17.3,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9424,Female,22,BCA,Artificial Intelligence,7.12,3,2,1,6,7,5,Yes,Yes,2022,Placed,10.96,Capgemini,1,1,13,56.2,14.35,10.3,Low,Clear backlogs early,Track,0
9425,Female,21,BSc,Electrical Engineering,6.1,1,0,0,4,8,2,No,No,2023,Placed,6.1,Wipro,0,0,12,56.0,8.14,27.4,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
9426,Male,23,BE,Computer Science,6.37,2,3,5,2,7,0,Yes,Yes,2024,Not Placed,0.0,Unplaced,1,1,9,53.7,13.15,22.8,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9427,Female,23,BCA,Computer Science,8.86,1,3,0,2,5,2,Yes,No,2019,Placed,10.07,Capgemini,1,0,7,83.6,13.24,3.8,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
9428,Female,24,BCA,Electrical Engineering,6.19,0,3,2,4,6,0,Yes,Yes,2020,Placed,7.16,Wipro,1,1,10,61.900000000000006,14.08,0.9,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,0
9429,Male,21,BE,Artificial Intelligence,6.84,1,3,3,5,4,3,Yes,Yes,2021,Placed,10.16,Cognizant,1,1,9,63.400000000000006,16.84,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9430,Male,23,BCA,Computer Science,6.72,2,3,4,1,10,0,Yes,Yes,2022,Placed,8.14,Accenture,1,1,11,57.2,13.29,17.7,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9431,Female,21,BCA,Computer Science,5.71,2,0,3,3,8,1,No,Yes,2023,Placed,5.76,Wipro,0,1,11,47.1,7.28,43.7,Medium,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Monitor,0
9432,Female,21,BE,Data Science,7.49,3,3,2,5,5,3,Yes,Yes,2024,Placed,12.48,Meta,1,1,10,59.900000000000006,13.7,16.1,Low,Clear backlogs early; Improve DSA and coding practice; Strengthen communication skills,Track,0
9433,Female,21,BCA,Mechanical Engineering,8.79,2,1,2,8,6,4,Yes,Yes,2019,Placed,13.31,Microsoft,1,1,14,77.89999999999999,14.52,0.0,Low,Clear backlogs early,Track,0
9434,Male,20,BCA,Electrical Engineering,5.6,3,2,4,4,6,5,Yes,Yes,2020,Not Placed,0.0,Unplaced,1,1,10,41.0,14.94,24.4,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9435,Male,23,BCA,Data Science,5.98,0,0,0,6,9,0,No,No,2021,Placed,6.45,Wipro,0,0,15,59.800000000000004,8.39,13.1,Low,Raise CGPA above 7.0; Complete an internship; Build more portfolio projects,Track,0
9436,Male,21,BCA,Mechanical Engineering,8.6,0,0,0,4,4,3,No,No,2022,Placed,9.43,Cognizant,0,0,8,86.0,10.24,8.4,Low,Complete an internship; Improve DSA and coding practice; Strengthen communication skills,Track,1
9437,Male,20,BSc,Electrical Engineering,8.05,0,2,3,5,7,2,Yes,Yes,2023,Placed,10.79,Accenture,1,1,12,80.5,16.82,0.0,Low,Improve DSA and coding practice,Track,1
9438,Male,20,BCA,Data Science,8.58,1,0,1,7,6,5,No,Yes,2024,Placed,12.21,Adobe,0,1,13,80.8,13.93,0.0,Low,Clear backlogs early; Complete an internship,Track,0
9439,Female,22,BCA,Data Science,6.49,2,3,2,8,8,4,Yes,Yes,2019,Placed,12.21,Adobe,1,1,16,54.900000000000006,18.4,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
9440,Female,22,BCA,Electrical Engineering,8.96,2,3,4,10,6,1,Yes,Yes,2020,Placed,14.67,Google,1,1,16,79.60000000000001,17.38,0.0,Low,Clear backlogs early; Build more portfolio projects,Track,0
9441,Female,23,BSc,Information Technology,7.56,2,2,3,10,4,4,Yes,Yes,2021,Placed,13.57,Amazon,1,1,14,65.6,16.82,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
9442,Male,22,BTech,Artificial Intelligence,8.12,3,0,4,8,6,5,No,Yes,2022,Placed,13.42,Amazon,0,1,14,66.19999999999999,13.55,9.3,Low,Clear backlogs early; Complete an internship,Track,0
9443,Male,23,BCA,Electrical Engineering,5.9,3,1,0,7,5,1,Yes,No,2023,Not Placed,0.0,Unplaced,1,0,12,44.0,5.86,45.6,Medium,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Monitor,0
9444,Male,20,BTech,Data Science,6.38,0,2,5,4,7,0,Yes,Yes,2024,Placed,8.07,Accenture,1,1,11,63.8,14.95,0.0,Low,Raise CGPA above 7.0; Improve DSA and coding practice; Build more portfolio projects,Track,0
9445,Female,20,BTech,Information Technology,8.83,2,0,0,4,9,5,No,No,2019,Placed,9.1,Infosys,0,0,13,78.3,11.73,8.0,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
9446,Male,23,BE,Data Science,6.46,1,0,3,2,4,4,No,Yes,2020,Not Placed,0.0,Unplaced,0,1,6,59.599999999999994,10.68,31.2,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
9447,Male,22,BE,Artificial Intelligence,5.9,1,2,1,9,5,5,Yes,Yes,2021,Placed,11.37,Cognizant,1,1,14,54.0,17.26,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
9448,Female,22,BTech,Information Technology,8.07,0,3,0,6,6,3,Yes,No,2022,Placed,12.58,Google,1,0,12,80.7,17.63,0.0,Low,Add one industry certification,Track,1
9449,Male,23,BSc,Electrical Engineering,7.86,3,2,4,3,6,0,Yes,Yes,2023,Placed,9.63,Infosys,1,1,9,63.60000000000001,9.44,34.8,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9450,Female,24,BCA,Mechanical Engineering,8.11,3,2,2,3,8,2,Yes,Yes,2024,Placed,10.46,Infosys,1,1,11,66.1,11.14,23.3,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
9451,Male,22,BCA,Artificial Intelligence,8.16,3,2,2,1,6,1,Yes,Yes,2019,Placed,8.48,Cognizant,1,1,7,66.6,8.36,41.0,Medium,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Monitor,0
9452,Male,21,BCA,Computer Science,7.65,0,2,1,2,7,1,Yes,Yes,2020,Placed,8.17,Infosys,1,1,9,76.5,12.66,3.1,Low,Improve DSA and coding practice; Build more portfolio projects,Track,1
9453,Female,22,BE,Electrical Engineering,7.62,0,2,3,5,6,4,Yes,Yes,2021,Placed,11.14,Accenture,1,1,11,76.2,18.65,0.0,Low,Improve DSA and coding practice,Track,1
9454,Female,24,BE,Electrical Engineering,9.47,2,3,1,9,7,5,Yes,Yes,2022,Placed,15.23,Amazon,1,1,16,84.7,19.99,0.0,Low,Clear backlogs early,Track,0
9455,Female,20,BCA,Electrical Engineering,7.8,2,1,4,3,8,2,Yes,Yes,2023,Placed,9.39,Cognizant,1,1,11,68.0,12.12,17.2,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
9456,Female,20,BTech,Information Technology,8.15,2,3,1,7,5,3,Yes,Yes,2024,Placed,12.5,Microsoft,1,1,12,71.5,15.46,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
9457,Female,20,BE,Computer Science,6.65,1,1,2,6,8,3,Yes,Yes,2019,Placed,9.53,Capgemini,1,1,14,61.5,13.96,0.1,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
9458,Female,22,BCA,Information Technology,9.25,1,3,5,3,7,0,Yes,Yes,2020,Placed,11.56,Capgemini,1,1,10,87.5,16.2,0.0,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9459,Male,20,BTech,Mechanical Engineering,5.6,2,2,0,4,8,0,Yes,No,2021,Not Placed,0.0,Unplaced,1,0,12,46.0,8.04,34.4,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9460,Male,24,BCA,Information Technology,7.9,1,0,0,5,6,1,No,No,2022,Placed,7.7,Cognizant,0,0,11,74.0,7.26,22.6,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
9461,Female,24,BE,Electrical Engineering,7.15,1,1,5,2,7,1,Yes,Yes,2023,Placed,8.38,Accenture,1,1,9,66.5,12.16,18.1,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9462,Male,22,BSc,Data Science,8.1,3,1,3,8,6,2,Yes,Yes,2024,Placed,12.38,Microsoft,1,1,14,66.0,11.14,15.4,Low,Clear backlogs early,Track,0
9463,Female,21,BSc,Computer Science,7.05,3,0,4,7,6,3,No,Yes,2019,Placed,11.51,Cognizant,0,1,13,55.5,10.32,27.7,Low,Clear backlogs early; Complete an internship,Track,0
9464,Male,22,BE,Computer Science,8.59,0,1,3,9,7,5,Yes,Yes,2020,Placed,13.56,Microsoft,1,1,16,85.9,20.24,0.0,Low,Profile is competitive; keep building projects and interview readiness,Track,1
9465,Female,20,BTech,Information Technology,5.59,3,3,5,8,7,4,Yes,Yes,2021,Placed,13.06,Amazon,1,1,15,40.9,18.54,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
9466,Male,22,BCA,Data Science,7.25,2,1,1,7,5,5,Yes,Yes,2022,Placed,11.75,Infosys,1,1,12,62.5,13.5,7.5,Low,Clear backlogs early; Strengthen communication skills,Track,0
9467,Male,24,BE,Data Science,9.07,3,3,1,9,9,5,Yes,Yes,2023,Placed,15.94,Meta,1,1,18,75.7,19.13,0.0,Low,Clear backlogs early,Track,0
9468,Male,22,BTech,Information Technology,6.58,1,2,1,10,4,1,Yes,Yes,2024,Placed,11.93,Cognizant,1,1,14,60.8,12.73,0.0,Low,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Track,0
9469,Male,22,BCA,Artificial Intelligence,5.73,1,1,4,5,5,1,Yes,Yes,2019,Placed,8.82,Capgemini,1,1,10,52.300000000000004,11.19,22.6,Low,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Track,0
9470,Male,21,BCA,Mechanical Engineering,7.64,2,1,0,3,6,2,Yes,No,2020,Placed,7.29,TCS,1,0,9,66.39999999999999,8.06,32.2,Low,Clear backlogs early; Improve DSA and coding practice; Add one industry certification,Track,0
9471,Female,24,BE,Information Technology,9.7,2,1,5,6,7,4,Yes,Yes,2021,Placed,13.78,Adobe,1,1,13,87.0,16.88,0.0,Low,Clear backlogs early,Track,0
9472,Female,23,BCA,Electrical Engineering,5.78,3,3,2,9,9,5,Yes,Yes,2022,Placed,12.08,Amazon,1,1,18,42.800000000000004,18.61,0.0,Low,Clear backlogs early; Raise CGPA above 7.0,Track,0
9473,Female,23,BSc,Data Science,5.8,3,2,2,6,4,2,Yes,Yes,2023,Placed,9.17,Accenture,1,1,10,43.0,9.82,37.2,Medium,Clear backlogs early; Raise CGPA above 7.0; Strengthen communication skills,Monitor,0
9474,Male,24,BSc,Mechanical Engineering,8.06,3,0,1,3,6,2,No,Yes,2024,Placed,9.25,Cognizant,0,1,9,65.60000000000001,5.52,47.6,Medium,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Monitor,0
9475,Female,23,BCA,Information Technology,6.58,0,0,1,2,3,2,No,Yes,2019,Placed,6.65,Tech Mahindra,0,1,5,65.8,7.83,33.5,Low,Raise CGPA above 7.0; Complete an internship; Improve DSA and coding practice,Track,1
9476,Male,20,BE,Mechanical Engineering,7.26,0,0,1,5,7,3,No,Yes,2020,Placed,8.75,Accenture,0,1,12,72.6,12.1,1.4,Low,Complete an internship; Improve DSA and coding practice,Track,1
9477,Male,23,BCA,Artificial Intelligence,9.07,2,3,4,8,7,3,Yes,Yes,2021,Placed,14.22,Amazon,1,1,15,80.7,19.43,0.0,Low,Clear backlogs early,Track,0
9478,Male,20,BE,Data Science,6.36,3,0,2,8,9,3,No,Yes,2022,Placed,9.34,Infosys,0,1,17,48.6,10.04,22.8,Low,Clear backlogs early; Raise CGPA above 7.0; Complete an internship,Track,0
9479,Female,24,BE,Artificial Intelligence,8.59,1,1,3,1,7,0,Yes,Yes,2023,Placed,8.56,Infosys,1,1,8,80.9,9.54,21.5,Low,Clear backlogs early; Improve DSA and coding practice; Build more portfolio projects,Track,0
9480,Male,23,BSc,Artificial Intelligence,7.67,0,2,0,3,8,1,Yes,No,2024,Placed,7.77,Capgemini,1,0,11,76.7,12.67,0.0,Low,Improve DSA and coding practice; Build more portfolio projects; Add one industry certification,Track,1
9481,Female,23,BSc,Data Science,9.39,2,2,3,5,7,2,Yes,Yes,2019,Placed,13.02,Adobe,1,1,12,83.9,14.36,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
9482,Female,20,BTech,Electrical Engineering,9.68,0,3,0,1,6,0,Yes,No,2020,Placed,9.86,Accenture,1,0,7,96.8,12.67,0.0,Low,Improve DSA and coding practice; Build more portfolio projects; Add one industry certification,Track,1
9483,Male,20,BE,Artificial Intelligence,7.59,3,1,4,6,4,2,Yes,Yes,2021,Not Placed,0.0,Unplaced,1,1,10,60.900000000000006,10.14,30.5,Low,Clear backlogs early; Strengthen communication skills,Track,0
9484,Male,22,BCA,Information Technology,8.01,1,0,0,4,7,5,No,No,2022,Placed,8.92,Cognizant,0,0,11,75.1,12.1,6.9,Low,Clear backlogs early; Complete an internship; Improve DSA and coding practice,Track,0
9485,Female,21,BE,Information Technology,8.71,1,2,4,9,4,4,Yes,Yes,2023,Placed,15.47,Meta,1,1,13,82.10000000000001,19.18,0.0,Low,Clear backlogs early; Strengthen communication skills,Track,0
9486,Female,23,BSc,Mechanical Engineering,6.87,2,1,2,2,8,0,Yes,Yes,2024,Placed,5.69,Tech Mahindra,1,1,10,58.7,7.35,38.8,Medium,Clear backlogs early; Raise CGPA above 7.0; Improve DSA and coding practice,Monitor,0
9487,Female,21,BE,Information Technology,6.47,0,1,0,10,6,5,Yes,No,2019,Placed,10.66,Cognizant,1,0,16,64.7,16.99,0.0,Low,Raise CGPA above 7.0; Add one industry certification,Track,0
9488,Female,21,BTech,Information Technology,9.65,3,3,1,5,8,3,Yes,Yes,2020,Placed,13.32,Google,1,1,13,81.5,14.96,0.0,Low,Clear backlogs early; Improve DSA and coding practice,Track,0
